timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
2052000,-0.0,-0.0,0.0,0.0
2060000,-0.0,-0.0,0.0,0.0
2064000,-0.0,-0.0,0.0,0.0
2068000,-0.0,-0.0,0.0,0.0
2072000,-0.0,-0.0,0.0,0.0
2076000,-0.0,-0.0,0.0,0.0
2080000,-0.0,-0.0,0.0,0.0
2084000,-0.0,-0.0,0.0,0.0
2092000,-0.0,-0.0,0.0,0.0
2096000,-0.0,-0.0,0.0,0.0
2100000,-0.0,-0.0,0.0,0.0
2108000,-0.0,-0.0,0.0,0.0
2112000,-0.0,-0.0,0.0,0.0
2120000,-0.0,-0.0,0.0,0.0
2124000,-0.0,-0.0,0.0,0.0
2128000,-0.0,-0.0,0.0,0.0
2136000,-0.0,-0.0,0.0,0.0
2140000,-0.0,-0.0,0.0,0.0
2148000,-0.0,-0.0,0.0,0.0
2152000,-0.0,-0.0,0.0,0.0
2156000,-0.0,-0.0,0.0,0.0
2164000,-0.0,-0.0,0.0,0.0
2168000,-0.0,-0.0,0.0,0.0
2176000,-0.0,-0.0,0.0,0.0
2180000,-0.0,-0.0,0.0,0.0
2184000,-0.0,-0.0,0.0,0.0
2188000,-0.0,-0.0,0.0,0.0
2196000,-0.0,-0.0,0.0,0.0
2204000,-0.0,-0.0,0.0,0.0
2212000,-0.0,-0.0,0.0,0.0
2216000,-0.0,-0.0,0.0,0.0
2220000,-0.0,-0.0,0.0,0.0
2228000,-0.0,-0.0,0.0,0.0
2236000,-0.0,-0.0,0.0,0.0
2240000,-0.0,-0.0,0.0,0.0
2244000,-0.0,-0.0,0.0,0.0
2248000,-0.0,-0.0,0.0,0.0
2256000,-0.0,-0.0,0.0,0.0
2260000,-0.0,-0.0,0.0,0.0
2264000,-0.0,-0.0,0.0,0.0
2268000,-0.0,-0.0,0.0,0.0
2272000,-0.0,-0.0,0.0,0.0
2276000,-0.0,-0.0,0.0,0.0
2280000,-0.0,-0.0,0.0,0.0
2284000,-0.0,-0.0,0.0,0.0
2288000,-0.0,-0.0,0.0,0.0
2296000,-0.0,-0.0,0.0,0.0
2300000,-0.0,-0.0,0.0,0.0
2308000,-0.0,-0.0,0.0,0.0
2316000,-0.0,-0.0,0.0,0.0
2324000,-0.0,-0.0,0.0,0.0
2328000,-0.0,-0.0,0.0,0.0
2332000,-0.0,-0.0,0.0,0.0
2336000,-0.0,-0.0,0.0,0.0
2340000,-0.0,-0.0,0.0,0.0
2344000,-0.0,-0.0,0.0,0.0
2352000,-0.0,-0.0,0.0,0.0
2356000,-0.0,-0.0,0.0,0.0
2360000,-0.0,-0.0,0.0,0.0
2364000,-0.0,-0.0,0.0,0.0
2368000,-0.0,-0.0,0.0,0.0
2372000,-0.0,-0.0,0.0,0.0
2376000,-0.0,-0.0,0.0,0.0
2380000,-0.0,-0.0,0.0,0.0
2388000,-0.0,-0.0,0.0,0.0
2396000,-0.0,-0.0,0.0,0.0
2408000,-0.0,-0.0,0.0,0.0
2412000,-0.0,-0.0,0.0,0.0
2416000,-0.0,-0.0,0.0,0.0
2420000,-0.0,-0.0,0.0,0.0
2428000,-0.0,-0.0,0.0,0.0
2432000,-0.0,-0.0,0.0,0.0
2440000,-0.0,-0.0,0.0,0.0
2444000,-0.0,-0.0,0.0,0.0
2452000,-0.0,-0.0,0.0,0.0
2460000,-0.0,-0.0,0.0,0.0
2464000,-0.0,-0.0,0.0,0.0
2472000,-0.0,-0.0,0.0,0.0
2476000,-0.0,-0.0,0.0,0.0
2480000,-0.0,-0.0,0.0,0.0
2488000,-0.0,-0.0,0.0,0.0
2492000,-0.0,-0.0,0.0,0.0
2496000,-0.0,-0.0,0.0,0.0
2504000,-0.0,-0.0,0.0,0.0
2512000,-0.0,-0.0,0.0,0.0
2516000,-0.0,-0.0,0.0,0.0
2520000,-0.0,-0.0,0.0,0.0
2524000,-0.0,-0.0,0.0,0.0
2528000,-0.0,-0.0,0.0,0.0
2540000,-0.0,-0.0,0.0,0.0
2544000,-0.0,-0.0,0.0,0.0
2548000,-0.0,-0.0,0.0,0.0
2556000,-0.0,-0.0,0.0,0.0
2564000,-0.0,-0.0,0.0,0.0
2568000,-0.0,-0.0,0.0,0.0
2572000,-0.0,-0.0,0.0,0.0
2576000,-0.0,-0.0,0.0,0.0
2580000,-0.0,-0.0,0.0,0.0
2584000,-0.0,-0.0,0.0,0.0
2588000,-0.0,-0.0,0.0,0.0
2592000,-0.0,-0.0,0.0,0.0
2596000,-0.0,-0.0,0.0,0.0
2600000,-0.0,-0.0,0.0,0.0
2604000,-0.0,-0.0,0.0,0.0
2612000,-0.0,-0.0,0.0,0.0
2616000,-0.0,-0.0,0.0,0.0
2624000,-0.0,-0.0,0.0,0.0
2628000,-0.0,-0.0,0.0,0.0
2636000,-0.0,-0.0,0.0,0.0
2640000,-0.0,-0.0,0.0,0.0
2644000,-0.0,-0.0,0.0,0.0
2648000,-0.0,-0.0,0.0,0.0
2656000,-0.0,-0.0,0.0,0.0
2660000,-0.0,-0.0,0.0,0.0
2668000,-0.0,-0.0,0.0,0.0
2672000,-0.0,-0.0,0.0,0.0
2676000,-0.0,-0.0,0.0,0.0
2680000,-0.0,-0.0,0.0,0.0
2684000,-0.0,-0.0,0.0,0.0
2692000,-0.0,-0.0,0.0,0.0
2696000,-0.0,-0.0,0.0,0.0
2704000,-0.0,-0.0,0.0,0.0
2708000,-0.0,-0.0,0.0,0.0
2716000,-0.0,-0.0,0.0,0.0
2724000,-0.0,-0.0,0.0,0.0
2728000,-0.0,-0.0,0.0,0.0
2732000,-0.0,-0.0,0.0,0.0
2740000,-0.0,-0.0,0.0,0.0
2744000,-0.0,-0.0,0.0,0.0
2748000,-0.0,-0.0,0.0,0.0
2752000,-0.0,-0.0,0.0,0.0
2760000,-0.0,-0.0,0.0,0.0
2768000,-0.0,-0.0,0.0,0.0
2772000,-0.0,-0.0,0.0,0.0
2776000,-0.0,-0.0,0.0,0.0
2780000,-0.0,-0.0,0.0,0.0
2788000,-0.0,-0.0,0.0,0.0
2792000,-0.0,-0.0,0.0,0.0
2796000,-0.0,-0.0,0.0,0.0
2804000,-0.0,-0.0,0.0,0.0
2812000,-0.0,-0.0,0.0,0.0
2820000,-0.0,-0.0,0.0,0.0
2828000,-0.0,-0.0,0.0,0.0
2836000,-0.0,-0.0,0.0,0.0
2844000,-0.0,-0.0,0.0,0.0
2848000,-0.0,-0.0,0.0,0.0
2852000,-0.0,-0.0,0.0,0.0
2856000,-0.0,-0.0,0.0,0.0
2860000,-0.0,-0.0,0.0,0.0
2864000,-0.0,-0.0,0.0,0.0
2872000,-0.0,-0.0,0.0,0.0
2876000,-0.0,-0.0,0.0,0.0
2888000,-0.0,-0.0,0.0,0.0
2892000,-0.0,-0.0,0.0,0.0
2896000,-0.0,-0.0,0.0,0.0
2900000,-0.0,-0.0,0.0,0.0
2904000,-0.0,-0.0,0.0,0.0
2908000,-0.0,-0.0,0.0,0.0
2912000,-0.0,-0.0,0.0,0.0
2916000,-0.0,-0.0,0.0,0.0
2920000,-0.0,-0.0,0.0,0.0
2928000,-0.0,-0.0,0.0,0.0
2932000,-0.0,-0.0,0.0,0.0
2940000,-0.0,-0.0,0.0,0.0
2944000,-0.0,-0.0,0.0,0.0
2948000,-0.0,-0.0,0.0,0.0
2956000,-0.0,-0.0,0.0,0.0
2960000,-0.0,-0.0,0.0,0.0
2964000,-0.0,-0.0,0.0,0.0
2968000,-0.0,-0.0,0.0,0.0
2972000,-0.0,-0.0,0.0,0.0
2976000,-0.0,-0.0,0.0,0.0
2980000,-0.0,-0.0,0.0,0.0
2984000,-0.0,-0.0,0.0,0.0
2992000,-0.0,-0.0,0.0,0.0
2996000,-0.0,-0.0,0.0,0.0
3004000,-0.0,-0.0,0.0,0.0
3008000,-0.0,-0.0,0.0,0.0
3012000,-0.0,-0.0,0.0,0.0
3016000,-0.0,-0.0,0.0,0.0
3020000,-0.0,-0.0,0.0,0.0
3024000,-0.0,-0.0,0.0,0.0
3028000,-0.0,-0.0,0.0,0.0
3036000,-0.0,-0.0,0.0,0.0
3040000,-0.0,-0.0,0.0,0.0
3044000,-0.0,-0.0,0.0,0.0
3048000,-0.0,-0.0,0.0,0.0
3052000,-0.0,-0.0,0.0,0.0
3056000,-0.0,-0.0,0.0,0.0
3060000,-0.0,-0.0,0.0,0.0
3068000,-0.0,-0.0,0.0,0.0
3072000,-0.0,-0.0,0.0,0.0
3076000,-0.0,-0.0,0.0,0.0
3080000,-0.0,-0.0,0.0,0.0
3088000,-0.0,-0.0,0.0,0.0
3092000,-0.0,-0.0,0.0,0.0
3096000,-0.0,-0.0,0.0,0.0
3100000,-0.0,-0.0,0.0,0.0
3108000,-0.0,-0.0,0.0,0.0
3112000,-0.0,-0.0,0.0,0.0
3116000,-0.0,-0.0,0.0,0.0
3124000,-0.0,-0.0,0.0,0.0
3128000,-0.0,-0.0,0.0,0.0
3132000,-0.0,-0.0,0.0,0.0
3136000,-0.0,-0.0,0.0,0.0
3140000,-0.0,-0.0,0.0,0.0
3144000,-0.0,-0.0,0.0,0.0
3148000,-0.0,-0.0,0.0,0.0
3156000,-0.0,-0.0,0.0,0.0
3160000,-0.0,-0.0,0.0,0.0
3164000,-0.0,-0.0,0.0,0.0
3168000,-0.0,-0.0,0.0,0.0
3172000,-0.0,-0.0,0.0,0.0
3180000,-0.0,-0.0,0.0,0.0
3188000,-0.0,-0.0,0.0,0.0
3192000,-0.0,-0.0,0.0,0.0
3196000,-0.0,-0.0,0.0,0.0
3200000,-0.0,-0.0,0.0,0.0
3204000,-0.0,-0.0,0.0,0.0
3212000,-0.0,-0.0,0.0,0.0
3220000,-0.0,-0.0,0.0,0.0
3224000,-0.0,-0.0,0.0,0.0
3228000,-0.0,-0.0,0.0,0.0
3232000,-0.0,-0.0,0.0,0.0
3240000,-0.0,-0.0,0.0,0.0
3244000,-0.0,-0.0,0.0,0.0
3248000,-0.0,-0.0,0.0,0.0
3252000,-0.0,-0.0,0.0,0.0
3260000,-0.0,-0.0,0.0,0.0
3268000,-0.0,-0.0,0.0,0.0
3272000,-0.0,-0.0,0.0,0.0
3276000,-0.0,-0.0,0.0,0.0
3280000,-0.0,-0.0,0.0,0.0
3288000,-0.0,-0.0,0.0,0.0
3292000,-0.0,-0.0,0.0,0.0
3296000,-0.0,-0.0,0.0,0.0
3304000,-0.0,-0.0,0.0,0.0
3308000,-0.0,-0.0,0.0,0.0
3312000,-0.0,-0.0,0.0,0.0
3320000,-0.0,-0.0,0.0,0.0
