timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
88000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
92000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
96000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
100000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
104000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
108000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
112000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
112000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
116000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
120000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
124000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
128000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
132000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
136000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
140000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
140000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
144000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
148000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
152000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
156000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
160000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
164000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
168000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
168000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
172000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
176000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
180000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
184000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
188000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
192000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
196000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
196000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
200000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
204000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
208000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
212000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
216000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
220000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
224000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
224000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
228000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
232000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
236000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
240000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
244000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
248000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
252000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
252000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
256000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
260000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
264000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
268000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
272000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
276000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
280000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
280000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
284000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
288000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
292000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
296000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
300000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
304000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
308000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
308000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
312000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
316000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
320000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
324000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
328000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
332000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
336000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
336000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
340000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
344000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
348000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
352000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
356000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
360000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
364000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
364000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
368000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
372000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
376000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
380000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
384000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
388000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
392000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
396000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
400000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
404000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
408000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
412000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
416000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
420000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
420000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
424000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
428000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
432000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
436000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
440000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
444000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
448000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
448000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
452000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
456000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
460000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
464000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
468000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
472000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
476000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
480000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
484000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
488000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
492000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
496000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
500000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
504000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
504000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
508000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
512000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
516000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
520000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
524000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
528000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
532000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
532000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
536000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
540000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
544000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
548000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
552000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
556000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
560000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
560000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
564000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
568000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
572000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
576000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
580000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
584000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
588000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
588000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
592000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
596000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
600000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
604000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
608000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
612000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
616000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
616000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
620000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
624000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
628000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
632000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
636000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
640000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
644000,0,0,0,0,0,0.25,0.0,655.35,655.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,0,0
